GENEID,KD_1_1,KD_1_2,KD_2_1,KD_2_2,KD_2_3
Acer3,-0.055242791,-0.452794073,0.036293342,0.025911466,0.297440782
Ache,-0.197476871,-0.178719763,0.00351299,-0.081489711,-0.101036245
Acin1,-0.026428869,-0.189709481,0.046486767,-0.099464826,0.081959259
Ackr1,-0.00031155,0.22836023,-0.133703395,0.149517426,-0.100229394
Ackr3,-0.530360637,-0.132450108,0.039729381,-0.071981285,-0.341349452
Ackr4,-0.314327718,-0.329450757,0.036971563,-0.031778949,-0.182403897
Acly,-0.142606318,-0.108146228,-0.411530482,-0.301179596,-0.365351076
Acmsd,0.132926716,0.487262053,0.331397473,0.045664928,0.499878835
Aco1,-0.266806475,-0.057111995,-0.250217496,-0.214818601,-0.591868696
Aco2,-0.161224374,-0.183916321,-0.284662023,-0.266909348,-0.447920934
Acot1,-0.074926475,-0.248210558,-0.220063988,-0.11819379,-0.594716304
Acot11,0.060942074,-0.268639799,-0.322447948,-0.283867283,-0.232410354
Acot13,0.221820782,0.043794885,-0.16471782,-0.208458372,-0.350197286
Acot2,-0.056516403,0.058926177,-0.123272706,-0.025381263,-0.000335352
Acot3,-0.168454878,-0.326499832,0.190504544,-0.334225153,0.2439141
Acot4,0.143739927,0.090208897,0.504088255,0.342682794,0.485843627
Acot6,-0.421541486,-0.070527211,0.149414049,-0.052092859,-0.168798807
Acot7,-0.241428557,0.245271878,-0.225160659,-0.236709215,-0.331293552
Acot8,0.01609633,-0.091966065,-0.177500108,-0.047814891,-0.272610364
Acot9,0.055628614,0.054395264,-0.100344494,0.066804238,-0.085701649
Acox1,-0.080805598,-0.029668265,-0.15089764,-0.157536656,-0.303887289
Acox3,0.026160744,0.195870531,-0.144195881,-0.254560312,-0.080806708
Acp1,0.269498162,0.224649259,0.079740926,-0.029674253,-0.13185161
Acp2,-0.08653746,0.155497686,-0.021654882,-0.042499781,-0.051672304
Acp3,-0.282615948,-0.295303053,-0.022016517,0.0003799,0.369875536
Acp4,-0.112513128,0.191981363,-0.053137035,0.057036429,-0.361450359
Acp6,0.133744952,-0.504484327,0.145774361,0.029903471,-0.165215915
Acsbg1,-0.0663726,-0.280362923,-0.394890869,-0.211296509,-0.424835435
Acsf2,-0.067627126,-0.205610891,-0.151638253,-0.095615663,-0.12093177
Acsf3,-0.442483167,-0.131362358,-0.250819316,0.020845338,-0.089817543
Acsl1,-0.108124129,-0.109217026,0.016900823,0.004278903,-0.0993773
Acsl3,0.305337018,0.198877052,0.054461627,-0.052661973,0.153895457
Acsl4,0.23028503,0.375354986,0.26883495,0.262738937,0.216917049
Acsl5,-0.1107182,-0.679433728,-0.277520637,-0.239748205,-0.083755385
Acsl6,0.062667225,0.061457026,0.044484764,0.016176774,-0.019226596
Acsm2,-0.57204775,-0.18944684,0.258324068,-0.357670574,0.229930857
Acsm3,-0.055031007,-0.364054614,0.111257641,0.034622231,0.128280329
Acsm5,-0.033297793,-0.036740815,0.006192197,-0.296546783,0.427455511
Acss1,-0.230231642,-0.029386205,0.01349205,0.141747557,-0.183508518
Acss2,-0.16706011,-0.080012537,-0.270307608,-0.055165326,-0.111337308
Acss3,-0.60318083,-0.156783048,0.024435445,-0.03701081,0.256120581
Acta2,-0.64976024,-0.599729142,-0.322195824,-0.209599863,-0.667332911
Actb,-0.274480611,-0.018357965,-0.321389896,-0.234805036,-0.340269215
Actg1,-0.244208914,-0.089602857,-0.380264337,-0.114152318,-0.472433928
Actl6a,0.120916365,-0.124065518,-0.063311502,0.023927425,0.036319537
Actl6b,-0.07549872,-0.125791871,-0.306514219,-0.384394167,-0.240245985
Actmap,0.166173065,-0.363879888,0.06833147,0.159493252,-0.109979342
Actn1,0.092548967,-0.035127418,-0.048315312,0.139936779,-0.011851757
Actn2,-0.179052243,-0.204525729,-0.002770756,-0.007652306,-0.040520187
Actn3,-0.322718605,0.090612069,0.228198371,-0.105257711,-0.107477213
Actn4,-0.385837214,0.024486289,-0.005038662,-0.077679611,-0.03699992
Actr10,0.109960073,0.181775404,-0.04384157,0.094186814,0.026396411
Actr1a,-0.170462196,0.077840318,-0.31198383,-0.141460297,-0.439448301
Actr1b,-0.094125659,0.220356503,0.08411289,0.079347474,-0.14735527
Actr2,0.093310656,0.266952842,0.076517305,0.182630142,0.069618998
Actr3,0.068012853,-0.057861397,-0.063244162,0.00161021,-0.064899664
Actr3-ps,0.163959727,0.0865082,0.425907155,0.067743504,0.227177148
Actr3b,-0.120078537,0.127165802,-0.066242709,0.232338387,-0.170311328
Actr5,-0.027281025,0.087672746,-0.036698954,-0.039820906,0.000539455
Actr6,0.365396016,0.296422496,-0.021598428,0.142632569,0.120948237
Actr8,-0.217027838,-0.031430126,-0.146600484,-0.157251693,-0.158387948
Actrt3,-0.079211607,-0.180209597,-0.025155058,0.041897129,-0.253028132
Acvr1,-0.116397275,0.129651288,-0.011057176,0.068900363,0.048469179
Acvr1b,-0.147464564,-0.053050102,-0.066810555,-0.146462133,-0.434281044
Acvr1c,-0.042814302,-0.105967189,0.314786091,0.099815678,0.198242401
Acvr2a,0.075904165,0.027343181,0.087462683,0.159614274,0.110567787
Acy1,-0.194611879,-0.374257622,-0.125504501,-0.125936791,-0.431457005
Acyp1,0.185919624,0.070800101,-0.150548043,-0.118608818,-0.086680771
Acyp2,0.209671955,0.314336599,0.018140155,-0.205420539,-0.023764239
Ada,-0.209336279,-0.491842394,-0.12387913,-0.040262773,-0.105798823
Adal,-0.188948469,-0.038319488,0.002290789,-0.075241314,-0.241644364
Adam10,-0.09521775,-0.052585051,0.128693593,0.035115197,0.029580049
Adam11,0.041157102,-0.00647828,-0.107407979,-0.02722794,-0.079546005
Adam12,0.064762143,-0.273613433,0.098580475,-0.071007292,-0.005831412
Adam15,-0.255263883,-0.015832878,-0.157658172,-0.11846533,-0.044000827
Adam17,-0.228351584,0.041902674,0.063148287,0.019992019,0.098746674
Adam19,0.061569734,0.308584018,0.212113927,0.270356051,0.046589343
Adam1a,-0.061764657,0.108677,-0.127665104,-0.086831184,-0.043860274
Adam21,-0.086076481,0.05819663,0.039889234,0.131651008,0.106771653
Adam22,0.084050301,-0.003836625,0.051653669,0.076098775,0.082768648
Adam23,-0.211480756,0.019628393,0.19547418,-0.010882741,0.024619849
Adam28,-0.25767631,-0.218680876,-0.020293318,-0.405220545,0.096826083
Adam3,-0.340055109,-0.906253166,-0.255814621,-0.308107916,0.183620687
Adam32,-0.048176281,-0.377709408,0.100678222,-0.065922134,0.261089329
Adam4,0.017770966,0.144266869,0.226100644,0.269341247,0.425698466
Adam5,0.177555317,-0.572105676,0.174038113,-0.070421835,0.182727442
Adam7,0.367795306,-0.170099144,0.413005313,-0.258103115,0.460738302
Adam9,-0.061900908,0.09985342,-0.009611001,-0.04259081,-0.045820574
Adamts1,-0.050400479,-0.066073423,0.043457778,-0.087561085,-0.240202798
Adamts10,0.30030847,-0.21638738,0.417169078,0.16563061,-0.02061448
Adamts12,3.06E-05,-0.047606422,0.190676588,0.055658771,0.137588263
Adamts13,0.030790751,-0.188417886,0.023261102,-0.045122173,0.028403338
Adamts15,-0.15663974,-0.204201206,0.126585806,-0.1050235,-0.105817083
Adamts16,-0.069156148,-0.470643665,-0.011879837,-0.041919655,0.077132798
Adamts17,-0.28141528,-0.071755207,-0.16031066,-0.114118439,-0.076347495
Adamts18,-0.184080526,-0.773933768,-0.387870437,-0.113753259,0.366441057
Adamts19,-0.185660826,-0.498062924,0.111260084,-0.466718062,0.721093677
Adamts2,-0.247903496,-0.223056026,-0.311276152,-0.20425185,0.138104312
Adamts20,0.036231942,-0.338531375,0.203276252,0.035708722,0.285393681
Adamts3,-0.314707683,-0.239631862,-0.0783276,0.103261068,0.18325845
Adamts4,-0.086304843,0.14287686,0.186377913,0.089657558,0.15643577
Adamts5,-0.355944172,-0.354599883,-0.141198287,-0.226887075,-0.02429579
Adamts6,0.077199632,-0.404227723,0.031393367,0.001222092,0.260440498
Adamts7,-0.463740038,-0.152426867,-0.117868304,-0.012005532,-0.355995622
Adamts8,-0.425548298,-0.129334901,0.17867542,-0.144726609,0.01418034
Adamts9,0.085316322,-0.369100435,0.295794017,-0.060957968,0.337913357
Adamtsl1,-0.314760685,-0.130394129,-0.02652782,-0.112549191,0.088533457
Adamtsl2,-0.37508944,-0.084297925,-0.07660119,-0.191652565,0.019668995
Adamtsl3,-0.122975311,-0.174000353,-0.429240703,-0.15410328,0.098951057
Adamtsl4,0.059946281,-0.080878937,-0.085577606,-0.205392474,0.323261683
Adap1,-0.225953866,0.227156666,-0.21545023,-0.155968534,-0.36712545
Adar,-0.069421229,-0.101113244,0.006512286,0.15399851,-0.132030929
Adarb1,-0.070565744,-0.154507264,-0.008222872,0.063903256,-0.118968972
Adarb2,-0.211975146,-0.198869077,0.187371351,0.086980735,0.300493955
Adat1,-0.265391799,-0.06904826,-0.262549493,-0.247342097,-0.350585624
Adat2,0.380252738,-0.072287904,0.103693336,0.078515388,0.009648113
Adck1,0.020635213,-0.297442782,-0.155599565,-0.207644118,-0.174964756
Adck2,-0.164878393,-0.150541988,0.084668055,-0.013086156,0.042438084
Adck5,-0.092468498,-0.18955256,-0.294871927,-0.284011017,-0.232793019
Adcy1,-0.034787954,-0.086358116,-0.250978627,0.022585929,-0.259532411
Adcy10,-0.008189917,-0.356784082,-0.025557598,-0.196583694,0.392803061
Adcy2,-0.063556315,0.169367848,-0.16291775,-0.105595716,-0.286126466
Adcy3,-0.304425089,-0.060063664,-0.097117631,-0.082504981,-0.143957838
Adcy5,-0.222344428,-0.104171956,-0.143412872,-0.034405176,-0.154663135
Adcy6,-0.75967103,-0.24932468,-0.189554836,-0.283246466,-0.281762424
Adcy7,-0.514653095,-0.28653253,0.061719898,-0.019424597,-0.06311084
Adcy8,0.142433499,-0.093334154,0.082906462,-0.127328815,-0.056579469
Adcy9,-0.343987056,-0.202519235,-0.149479135,-0.134410587,-0.141662006
Adcyap1,0.535028189,0.289128542,0.289711166,0.224271883,0.436637635
Adcyap1r1,-0.315805357,-0.077666566,-0.282276759,-0.022346344,-0.420113763
Add1,-0.322440545,-0.127636841,-0.142091615,0.07293425,-0.082283122
Add2,-0.198771406,-0.033864926,-0.168377583,-0.066261504,-0.125917418
Add3,-0.004981709,0.108266394,0.04047978,0.110838965,0.107252116
Adgb,0.143624601,-0.250748403,0.192104882,-0.104320572,0.339205996
Adgra1,-0.03273281,-0.410636653,-0.044020664,-0.304414068,-0.214625297
Adgra2,-0.149335982,-0.219676392,-0.237958678,-0.099442742,-0.035858272
Adgra3,0.086834239,-0.072798973,-0.075569121,0.011898726,0.105170715
Adgrb1,-0.202113675,0.038965206,0.026399158,0.052388053,0.16404352
Adgrb2,-0.411463846,-0.188011396,-0.308840595,-0.118291255,-0.269024493
Adgrb3,-0.114357708,0.028484974,0.068058415,0.126234364,0.161845028
Adgre1,-0.098656438,-0.361100951,-0.197652392,0.192270263,0.796539958
Adgre4,-0.045216922,-0.130090771,0.10009543,-0.149212985,0.694247332
Adgre5,-0.100816126,0.124357013,0.043640883,0.002889978,-0.056524368
Adgrf2,-0.309133139,-0.580007896,-0.152753288,-0.255362514,-0.074211087
Adgrf4,0.332296202,-0.494553229,0.023279247,0.087012548,0.297638128
Adgrf5,0.172638428,-0.298264359,0.038515004,-0.234459302,0.455965172
Adgrg1,-0.017677704,-0.263986451,-0.261413955,-0.041749057,-0.487706574
Adgrg2,0.500814115,0.111474609,0.103988849,-0.196157029,0.39794142
Adgrg3,-0.153981753,-0.999154216,-0.113941862,-0.247638407,0.029368066
Adgrg4,-0.037090148,-0.020421349,-0.059162095,-0.150735807,0.438472831
Adgrg6,-0.228752849,-0.313823425,-0.35249918,-0.16066966,0.252683346
Adgrl1,-0.159299616,0.259157275,-0.025904596,0.070478627,-0.049578587
Adgrl2,0.187501919,0.168261291,0.110513212,0.030896919,0.083415954
Adgrl3,0.080505503,0.144463909,0.238522464,0.075978636,0.116369808
Adgrl4,0.131400342,0.100077087,0.238253172,-0.288775639,0.537835249
Adgrv1,0.133600332,-0.116189284,0.001981232,0.225100594,0.244511976
Adh5,-0.1389046,-0.056584811,-0.322323254,-0.079604539,-0.375680571
Adh6b,0.126859691,-0.484747073,0.259616266,-0.337170677,0.317542402
Adhfe1,-0.171348438,0.110539981,-0.01327104,-0.067662561,-0.17159969
Adi1,0.167846462,0.006431632,0.084219055,0.046442613,0.050497939
Adipor1,-0.019943221,-0.021973392,-0.094295858,-0.16793179,-0.211282579
Adipor2,-0.039531325,-0.133322327,-0.171236708,-0.137476643,-0.218910236
Adissp,0.022056072,0.483008403,0.079517011,0.066378658,0.09887543
Adk,0.096688275,0.116341914,-0.130296979,-0.088389855,-0.11789332
Adm,-0.154220815,-0.376741879,0.020760226,-0.232153899,-0.183948751
Adnp,-0.067716763,-0.075823133,-0.051527392,-0.052053978,-0.045134025
Adnp2,-0.202864973,-0.206933207,-0.219144057,-0.120053074,-0.447611983
Ado,-0.258029103,0.177265051,0.013295251,0.127928841,-0.322715927
Adora1,0.010145563,-0.02859777,-0.151249799,-0.157377794,-0.228610056
Adpgk,-0.131436621,0.029480039,-0.01591807,-0.02047358,-0.072155673
Adprh,0.071651986,0.145895403,-0.007369274,-0.03025906,-0.202552843
Adprm,0.089859094,0.193520196,-0.147995871,0.032022892,-0.021486053
Adprs,-0.193590607,0.000239247,-0.079531351,-0.243305433,-0.495343016
Adra1a,-0.020534042,-0.038601753,0.159477702,0.158843688,0.00065292
Adra1b,-0.242956926,-0.303620227,-0.104309394,-0.27715268,-0.41638759
Adra2a,0.018958712,-0.285621799,-0.336394138,-0.374498924,-0.211636462
Adra2c,-0.257039222,-0.626077008,-0.576036774,-0.588019183,-0.567498277
Adrb1,0.410432903,0.167518881,-0.062310556,-0.026766031,-0.148051441
Adrm1,-0.061457012,0.112768569,-0.265559653,-0.091413469,-0.1030089
Adsl,0.173143246,0.119808559,-0.116246953,-0.102116679,-0.069901901
Adss2,0.105956807,0.238082287,0.056265543,0.022318242,-0.026582626
Aebp1,0.04896961,-0.271270572,-0.103429818,-0.061639851,-0.073948676
Aebp2,0.008244462,0.296997042,0.147553782,0.195378296,0.098695585
Aen,0.077972743,0.215305236,-0.001893534,-0.027251446,-0.134042763
Afap1,-0.259244912,-0.274534196,0.063497249,-0.011632085,0.135561289
Afap1l1,0.059678888,-0.520615463,-0.041156552,-0.28045489,0.040135641
Afap1l2,-0.081518797,-0.511899562,0.010526046,-0.165025024,0.066719948
Afdn,-0.146750973,-0.13862865,0.056679364,0.029900545,0.199873949
Aff1,-0.023455883,-0.240307526,-0.024249149,-0.122876215,-0.104693657
Aff2,-0.289370226,-0.017716308,-0.169007475,0.053442454,0.178945461
Aff3,-0.02098461,-0.326145975,-0.010302747,-0.069161945,0.017452578
Aff4,-0.025553959,0.01425019,0.041803555,-0.002369694,-0.031765943
Afg1l,-0.158820238,-0.130668105,-0.069355238,-0.067512225,-0.107182061
Afg2a,0.249009837,-0.018967999,-0.116691893,-0.09632904,-0.041924467
Afg3l1,-0.156000355,-0.133813396,-0.160317898,-0.045865425,-0.232485585
Afg3l2,-0.023053284,0.133325996,-0.085382766,0.033101201,-0.082363371
Afmid,-0.228455383,0.092614212,-0.012291734,0.08838619,0.056811102
Aftph,0.196326724,0.161582006,0.078611205,0.159141908,0.056111427
Aga,-0.114267872,-0.521714648,-0.159322468,-0.423488436,-0.13930619
Agap1,-0.075230651,0.05272888,0.117937005,0.063996698,0.041364555
Agap2,-0.355504246,0.098227595,-0.189662247,-0.054933843,-0.190477568
Agap3,-0.301635561,-0.095833634,-0.251908578,-0.297813818,-0.162285489
Agbl1,-0.303882165,-0.126746995,0.121777113,-0.107229971,0.23499842
Agbl2,-0.05390911,-0.299534301,-0.21599204,-0.012162127,0.299327137
Agbl3,-0.087602662,-0.140031728,0.019133987,0.018687209,0.094955711
Agbl4,-0.067709299,-0.382117676,0.219779072,-0.023445085,0.116852598
Agbl5,-0.275223495,-0.170484202,-0.073998487,-0.180069267,-0.061729053
Agfg1,0.053549829,0.134816516,0.078297249,0.09878327,0.027528202
Agfg2,0.128555285,0.100782629,0.031200194,0.049594704,0.046842358
Aggf1,-0.031110591,-0.030257966,-0.108013739,-0.117100774,-0.110268865
Agk,0.082791013,-0.21364435,0.079324398,0.121369898,0.014440223
Agl,4.82E-05,0.080813359,0.107911256,0.058791208,0.002841764
Agmo,-0.276513401,-0.076418556,-0.137429575,-0.217148688,0.548686423
Ago1,-0.178193836,-0.040758915,-0.118357648,0.109340943,0.001730226
Ago2,-0.20324918,-0.02432275,-0.017619565,0.140902497,0.054808604
Ago3,-0.0421896,-0.101961045,0.193352905,0.277053535,0.251940124
Ago4,0.229170321,-0.111806544,-0.024379649,-0.1373447,-0.103849306
Agpat1,-0.33224552,0.151453268,-0.060844952,0.089370243,-0.124459556
Agpat3,-0.186734546,-0.102623069,-0.114518941,-0.164638039,-0.209905358
Agpat4,-0.276636354,0.038109103,-0.153308236,-0.160072237,-0.145493496
Agpat5,0.036792077,-0.103223892,0.061125423,0.042790237,-0.009441643
Agps,0.146251373,0.068043205,-0.01263886,0.073773724,0.004667662
Agrn,-0.338549899,-0.376289753,-0.127678102,-0.031950325,-0.018313727
Agtpbp1,0.052455345,0.037472097,0.033542023,-0.031298514,-0.051080102
Agtrap,-0.107593617,-0.383746238,-0.112847258,-0.210649315,-0.334445707
Ahctf1,0.137942715,0.017871,0.10205767,0.138426204,0.126643317
Ahcy,-0.412310168,-0.070258505,-0.272372541,-0.249721452,-0.531913747
Ahcyl1,0.048722135,0.146248526,0.028311872,0.007370133,-0.05312464
Ahcyl2,-0.306573862,-0.108989433,-0.140679587,0.043621684,-0.028819416
Ahdc1,-0.417992448,-0.238392799,-0.058089847,0.109318427,0.045872386
Ahi1,-0.075409934,0.057050156,-0.024240224,-0.079893164,-0.047723996
Ahnak,-0.485872159,-0.053855531,-0.021273758,-0.001073208,-0.230478645
Ahr,0.043936485,0.062346772,0.214532002,0.202793777,0.067584474
Ahrr,0.323430769,-0.014859614,0.217935545,0.441031799,0.28865994
Ahsa1,-0.069644246,0.015758518,-0.113279209,-0.19777414,-0.287544233
Ahsa2,-0.016874087,-0.023899797,0.105224313,0.12430369,0.043293641
AI429214,-0.062746776,-0.35667126,0.034660004,-0.219230718,-0.231681707
AI593442,-0.251513488,-0.182295551,-0.080943584,0.170782305,-0.016859404
AI597479,-0.224885744,-0.071072739,-0.180108562,-0.056609568,-0.037297588
AI837181,0.014222376,-0.141493089,-0.330364637,-0.392932742,-0.209058798
AI854703,-0.200859065,-0.02093428,0.113692269,0.033450473,-0.146540986
AI987944,0.321014843,-0.178340169,0.22321174,0.090406569,0.131461873
Aida,0.217859078,-0.058245177,-0.021548454,-0.117451767,-0.022848109
Aif1l,-0.474897668,-0.247583329,-0.269286836,-0.285171113,-0.407038201
Aifm1,-0.064443109,0.095669237,0.071230877,-0.142578497,-0.084852217
Aifm2,-0.174341974,-0.261606816,-0.22399863,-0.149984182,-0.15497331
Aifm3,0.399236972,-0.254355417,-0.030853931,-0.217179878,0.280274518
Aig1,0.022393751,0.002603882,-0.067035151,-0.113748213,0.056483885
Aim2,-0.003109272,-0.208273154,0.078809302,-0.169930148,0.22000265
Aimp1,0.066473069,0.066662299,-0.077552231,-0.124480373,-0.078957598
Aimp2,-0.005136177,0.015349604,-0.289326366,0.001047005,-0.314904274
Aip,-0.208707595,0.12955051,-0.256479303,-0.042863374,-0.273172991
Airim,-0.004405202,-0.187985995,-0.031367801,0.045974629,-0.05627935
Ajap1,-0.17483354,0.00194547,-0.05796316,-0.039840048,-0.022059639
Ajm1,0.069202642,-0.460403419,-0.164446898,-0.079748176,-0.187099872
Ajuba,0.177816969,-0.33050951,-0.016649855,-0.139242902,-0.326887032
Ak1,-0.337092539,0.19076151,-0.079036279,-0.132125212,-0.306782511
Ak2,-0.025286078,-0.033791035,0.02233862,-0.227957434,-0.075525136
Ak3,-0.13110178,0.320363878,-0.025185834,0.069251748,-0.290700294
Ak4,-0.007280325,0.215325117,-0.116155765,0.113620582,-0.165711392
Ak5,-0.067786569,0.228011955,-0.042093153,-0.136288964,-0.158723556
Ak6,0.127586313,0.200190052,-0.156891161,-0.085990659,-0.221299254
Ak7,0.121749546,-0.050801597,-0.102979774,0.026432722,0.150501429
Ak8,-0.330346875,-0.720053067,0.080970304,-0.224829304,-0.118418356
Ak9,-0.193134268,-0.363599404,-0.129271742,-0.016619661,-0.021043785
Akain1,-0.109226151,0.330699796,0.235967217,-0.10834859,0.114171502
Akap1,-0.194888006,0.207906658,-0.042064323,-0.134442874,-0.149389823
Akap10,-0.042036376,-0.023907575,0.054494648,0.145378818,0.186718701
Akap11,0.125722313,0.173181165,0.089934132,0.085741169,0.069974697
Akap12,-0.257950398,0.033544356,-0.026121686,-0.221363799,-0.095750679
Akap13,-0.050816162,-0.037981001,0.176579469,0.079321418,0.138421331
Akap17b,0.269365092,0.046794518,0.275208725,0.058512881,0.393816406
Akap5,-0.022846275,0.25372557,0.237315309,0.13795176,0.126890643
Akap6,0.008684133,-0.059564721,0.05918142,0.037650516,0.040717792
Akap7,0.021834215,-0.098798385,-0.14355079,-0.129775261,-0.130828505
Akap8,0.037006535,-0.151924891,0.110413269,0.091911464,0.273984007
Akap8l,-0.216187768,0.15507662,-0.060324441,-0.173807164,-0.050626811
Akap9,0.051553307,-0.016469752,0.213862007,-0.006257359,0.196700148
Akip1,0.256138026,0.231032791,0.248322428,0.014569444,0.027480647
Akirin1,0.107140853,-0.011164179,-0.117919235,-0.133984792,-0.15492643
Akirin2,-0.003792449,0.550805287,0.035807462,-0.010968597,0.059813852
